ID,Label
556,0.006035180762410164
557,0.005911505781114101
559,0.002729447791352868
561,0.0011533084325492382
562,0.0005408287979662418
563,0.003170730546116829
565,0.6661542654037476
566,0.0013408476952463388
567,0.0007562044193036854
569,0.002944912062957883
573,0.45110026001930237
574,0.0007763233734294772
575,0.00035804114304482937
581,0.004269748460501432
585,0.34762924909591675
588,0.00042585289338603616
593,0.3379739820957184
595,0.0006004044553264976
596,0.0007575903437100351
597,0.00047049892600625753
599,0.2895011603832245
600,0.0007191600161604583
604,0.4523186683654785
608,0.0004681872669607401
609,0.0048098438419401646
610,0.00323897460475564
612,0.0021393154747784138
613,0.0004950022557750344
616,0.0006830416386947036
617,0.0041577816009521484
618,0.004261050373315811
619,0.004331092815846205
620,0.44391441345214844
625,0.003650668542832136
627,0.00269248615950346
628,0.0014866365818306804
629,0.0037463833577930927
632,0.0028520296327769756
636,0.0013132253661751747
637,0.0009926363127306104
638,0.0007713031372986734
641,0.00028670617030002177
642,0.0005808920250274241
644,0.2572508156299591
647,0.004903355613350868
648,0.0008028284064494073
651,0.004266198258846998
654,0.007890420034527779
659,0.004900080617517233
660,0.0015689909923821688
662,0.0005430725286714733
663,0.0005065504810772836
666,0.01079708430916071
674,0.002385776722803712
680,0.000335340213496238
685,0.3611041009426117
687,0.0008753692964091897
692,0.29182055592536926
694,0.26526546478271484
697,0.007913671433925629
698,0.6163352131843567
701,0.004191866610199213
702,0.0013774557737633586
703,0.3662227690219879
706,0.4221095144748688
709,0.00040910913958214223
710,0.0015506912022829056
711,0.011953695677220821
713,0.0007514770841225982
714,0.00044111983152106404
717,0.0007411802071146667
724,0.000663632177747786
726,0.09923195838928223
728,0.2429494708776474
730,0.38683369755744934
735,0.0006159483455121517
736,0.003002741141244769
741,0.004501601215451956
742,0.00044953887118026614
745,0.002844760660082102
749,0.0006823890726082027
755,0.0004742851888295263
758,0.48188456892967224
761,0.00797221902757883
762,0.002703605219721794
763,0.006715608760714531
764,0.0012042801827192307
767,0.003961075562983751
771,0.003117415588349104
776,0.0008595342515036464
777,0.00035734858829528093
778,0.20672725141048431
783,0.004837855696678162
784,0.0029299131128937006
788,0.0010443784995004535
790,0.0015206178650259972
792,0.005500153638422489
793,0.0018190544797107577
795,0.006993916817009449
800,0.0007533348980359733
801,0.30418840050697327
803,0.007975704967975616
804,0.0011498651001602411
806,0.0026007622946053743
808,0.0020321374759078026
811,0.19759562611579895
813,0.001986386952921748
815,0.6516677141189575
817,0.0007174134952947497
819,0.0006907336646690965
820,0.0005426701973192394
823,0.23407015204429626
825,0.0006618892075493932
827,0.0014321772614493966
828,0.00501210754737258
832,0.0024292264133691788
834,0.003268816275522113
837,0.0006206068792380393
838,0.004502471070736647
840,0.0004466273239813745
846,0.0017080755205824971
847,0.002989627653732896
851,0.0007996739586815238
854,0.0008065623114816844
856,0.00592797202989459
857,0.000541308952961117
858,0.00041997243533842266
859,0.18061189353466034
863,0.0006743540870957077
866,0.0030356277711689472
867,0.001945091993547976
869,0.3048137128353119
870,0.0036765069235116243
871,0.00045499872067011893
872,0.0006239518406800926
874,0.0005620045121759176
875,0.0007130862213671207
876,0.00047920382348820567
877,0.06385180354118347
878,0.013113938271999359
880,0.0006001695874147117
881,0.0685913935303688
882,0.002146319951862097
884,0.31652992963790894
887,0.0008364305249415338
891,0.0008437756332568824
893,0.005618386901915073
896,0.00045534910168498755
897,0.3376525044441223
900,0.00246531143784523
911,0.0009419439593330026
913,0.002476644003763795
917,0.3570822477340698
918,0.004516294691711664
921,0.01691688783466816
924,0.000806900963652879
929,0.0012584775686264038
932,0.30434730648994446
934,0.15333214402198792
938,0.3174288272857666
941,0.16471728682518005
942,0.005639151204377413
943,0.0025113571900874376
945,0.0017565757734701037
946,0.003054119646549225
948,0.000748628459405154
951,0.0011347952531650662
953,0.004024692811071873
957,0.0003274235059507191
959,0.001017683302052319
961,0.004313657525926828
964,0.0049015129916369915
965,0.0034083593636751175
966,0.0007831278489902616
967,0.002363912295550108
970,0.0022626605350524187
973,0.3702230155467987
976,0.004639218561351299
977,0.3871036767959595
980,0.0006554373539984226
984,0.0005084666190668941
985,0.0007052895962260664
986,0.0010359910083934665
987,0.0026649448554962873
989,0.0011139558628201485
993,0.00398445688188076
994,0.0035674432292580605
998,0.0013608846347779036
1004,0.0006577943568117917
1005,0.0008186658378690481
1009,0.030618544667959213
1011,0.00047606867155991495
1012,0.0005318555049598217
1013,0.0004561011155601591
1017,0.002606454538181424
1023,0.0005438334192149341
1025,0.005553141701966524
1026,0.001553008914925158
1027,0.0007496625185012817
1029,0.3109707832336426
1033,0.005580173805356026
1034,0.0004138447984587401
1035,0.09600164741277695
1038,0.0022769125644117594
1039,0.0010006827069446445
1040,0.027509979903697968
1041,0.005803808104246855
1047,0.0025367201305925846
1049,0.005151506047695875
1051,0.0012630256824195385
1052,0.0024547111243009567
1054,0.0020423566456884146
1059,0.0015450139762833714
1060,0.3766856789588928
1068,0.0008611927041783929
1070,0.0005196534330025315
1073,0.2771240770816803
1077,0.0068289851769804955
1080,0.002453979104757309
1084,0.006294394843280315
1090,0.003515406511723995
1091,0.0014142029685899615
1092,0.003385016694664955
1094,0.539506196975708
1095,0.022088205441832542
1096,0.004125004634261131
1098,0.003894252935424447
1103,0.625935435295105
1104,0.001232152571901679
1105,0.6074837446212769
1108,0.003063861047849059
1113,0.0032238569110631943
1114,0.0014229238731786609
1117,0.0035790030378848314
1118,0.0028144523967057467
1122,0.00392973842099309
1123,0.0005212269607000053
1124,0.00035890305298380554
1130,0.004951321054250002
1131,0.0006064686458557844
1134,0.4186290502548218
1141,0.4376666247844696
1147,0.003903658827766776
1148,0.0010240883566439152
1150,0.0012311108876019716
1153,0.0019436068832874298
1154,0.00033822390832938254
1158,0.05311933159828186
1159,0.004154621623456478
1160,0.4249633252620697
1163,0.21458280086517334
1174,0.0009750638855621219
1177,0.00076361681567505
1178,0.0040580653585493565
1181,0.0008888112497515976
1183,0.004570795223116875
1186,0.2910105586051941
1189,0.0006101958570070565
1190,0.0025591892190277576
1191,0.00035771841066889465
1198,0.0006884285830892622
1201,0.002529913792386651
1202,0.0005790236755274236
1204,0.5691091418266296
1217,0.0005495100631378591
1224,0.6116032004356384
1225,0.005434597842395306
1231,0.007467369083315134
1236,0.0026862730737775564
1239,0.00036736743641085923
1242,0.4320809841156006
1246,0.0014420623192563653
1247,0.47436627745628357
1251,0.29117146134376526
1252,0.002862517721951008
1253,0.005412125959992409
1255,0.0023565376177430153
1256,0.0004139769880566746
1260,0.002705866238102317
1264,0.0022947010584175587
1269,0.00041884733946062624
1270,0.0018454785458743572
1276,0.0011327837128192186
1277,0.8622247576713562
1280,0.0014456985518336296
1281,0.0025246990844607353
1282,0.00484423479065299
1285,0.002624794375151396
1288,0.0006404772284440696
1289,0.002668287605047226
1291,0.0015906033804640174
1292,0.004198846872895956
1295,0.0018984174821525812
1296,0.002321000676602125
1297,0.0008164731552824378
1298,0.0008002932881936431
1299,0.0005466840812005103
1300,0.003651027800515294
1301,0.0022318910341709852
1302,0.0010604721028357744
1303,0.0032529984600842
1304,0.003700003959238529
1305,0.008231429383158684
1307,0.001248210552148521
1312,0.004248986952006817
1313,0.2973631024360657
1314,0.0003958432353101671
1315,0.00041448420961387455
1320,0.3760400414466858
1321,0.23815754055976868
1325,0.002643510466441512
1326,0.007510964758694172
1327,0.0005819504731334746
1331,0.005254014395177364
1332,0.0005523191066458821
1333,0.0008882225374691188
1336,0.010847056284546852
1338,0.0018035998800769448
1339,0.022180505096912384
1342,0.0011005343403667212
1350,0.0013563339598476887
1352,0.0019710117485374212
1353,0.3032877445220947
1357,0.012733559124171734
1358,0.0031385021284222603
1359,0.0023368417751044035
1360,0.0003376649401616305
1362,0.0004733678651973605
1364,0.004854447208344936
1366,0.07140108197927475
1368,0.0008504015859216452
1373,0.001291816821321845
1374,0.0044275750406086445
1377,0.31008556485176086
1380,0.00033990576048381627
1381,0.0010766263585537672
1383,0.2951907813549042
1385,0.0016449772519990802
1386,0.3763853907585144
1390,0.0003616914036683738
1393,0.3817041516304016
1398,0.00046540313633158803
1404,0.5968554019927979
1405,0.3014495074748993
1406,0.017632292583584785
1407,0.005385132040828466
1408,0.0012411499628797174
1409,0.001877546077594161
1414,0.005201900843530893
1416,0.0019251955673098564
1419,0.5267029404640198
1421,0.0009214740130119026
1424,0.38623014092445374
1427,0.0026660654693841934
1428,0.40782278776168823
1429,0.36192288994789124
1430,0.0007902156794443727
1432,0.015047173015773296
1433,0.0035728849470615387
1436,0.48979002237319946
1437,0.002401703502982855
1440,0.006272630766034126
1444,0.45110026001930237
1453,0.002099585020914674
1455,0.000918523408472538
1458,0.0023509871680289507
1459,0.0007237786194309592
1462,0.002706942381337285
1463,0.0007375111454166472
1468,0.001705723349004984
1470,0.0006476519047282636
1475,0.0006720750825479627
1477,0.002835844876244664
1479,0.44940856099128723
1480,0.005866717547178268
1481,0.004413881339132786
1482,0.009185067377984524
1488,0.2563634514808655
1489,0.0004410830151755363
1494,0.0021015971433371305
1499,0.24809153378009796
1502,0.0056388117372989655
1504,0.002643510466441512
1506,0.17717580497264862
1507,0.0022817261051386595
1508,0.0030056273099035025
1510,0.0026309331879019737
1511,0.0038401351775974035
1513,0.0003936521243304014
1518,0.001560562988743186
1519,0.0010329673532396555
1520,0.003213709220290184
1521,0.0017131231725215912
1522,0.0029410209972411394
1524,0.0019285592716187239
1529,0.0005835348274558783
1530,0.0024149937089532614
1533,0.00042368436697870493
1536,0.0003846188192255795
1537,0.0005922308191657066
1539,0.0010661848355084658
1541,0.005866987630724907
1544,0.00043746488518081605
1545,0.00043391596409492195
1546,0.0004434322763700038
1547,0.0007911801221780479
1548,0.004233633168041706
1557,0.007505543064326048
1565,0.0003002674784511328
1566,0.0038595814257860184
1567,0.009814102202653885
1569,0.0048088328912854195
1575,0.0013017358724027872
1578,0.0009737747604958713
1589,0.0006942955660633743
1595,0.17897151410579681
1596,0.0011459651868790388
1597,0.0004588239244185388
1599,0.005181543994694948
1600,0.0004791816754732281
1602,0.1941283941268921
1603,0.005143860355019569
1604,0.003967925440520048
1607,0.0007280909921973944
1610,0.28583815693855286
1613,0.0005428367294371128
1618,0.0016822080360725522
1621,0.0009453965467400849
1622,0.0006283026887103915
1623,0.003158086910843849
1628,0.0661914199590683
1633,0.003794823307543993
1636,0.0014370003482326865
1637,0.006702805869281292
1638,0.006572111509740353
1643,0.0004743121098726988
1644,0.00493652606382966
1647,0.00282753212377429
1649,0.008145134896039963
1655,0.37853530049324036
1657,0.22851663827896118
1662,0.0005577556439675391
1674,0.0024921230506151915
1675,0.35686662793159485
1676,0.011126129887998104
1684,0.0005115369567647576
1685,0.0004422540951054543
1686,0.00033473080839030445
1687,0.006243214011192322
1691,0.0006147478125058115
1698,0.0038663174491375685
1699,0.0006582148489542305
1700,0.0005534360534511507
1703,0.004622900392860174
1704,0.0013495981693267822
1705,0.37564724683761597
1710,0.008351970463991165
1714,0.3234230577945709
1715,0.0002606358320917934
1718,0.44940856099128723
1727,0.0008127762121148407
1728,0.0019252827623859048
1730,0.3080625534057617
1731,0.001890015322715044
1732,0.00043692209874279797
1736,0.0009854001691564918
1740,0.0004932226147502661
1745,0.0003725245769601315
1747,0.002953107003122568
1749,0.002447285922244191
1755,0.0010773275280371308
1756,0.016531750559806824
1758,0.002412009984254837
1759,0.006279517896473408
1761,0.04774828255176544
1766,0.00048653845442458987
1770,0.0011541409185156226
1771,0.011121882125735283
1772,0.002587293740361929
1773,0.00032855200697667897
1774,0.0005041987169533968
1783,0.0016441167099401355
1785,0.0009853780502453446
1786,0.0009268245194107294
1788,0.002941134152933955
1789,0.0007165317656472325
1792,0.0005533287185244262
1798,0.0003349686157889664
1800,0.01755519211292267
1804,0.0012733956100419164
1806,0.001754263648763299
1808,0.00457339733839035
1809,0.004030141979455948
1810,0.28375115990638733
1818,0.03130423277616501
1822,0.001594115630723536
1824,0.006920577492564917
1825,0.0005156518891453743
1826,0.0019465310033410788
1827,0.00342092989012599
1828,0.1326303631067276
1830,0.0005477906670421362
1831,0.0010248300386592746
1837,0.31456202268600464
1840,0.0026236497797071934
1841,0.0015011472860351205
1842,0.0007639868999831378
1848,0.0010959259234368801
1850,0.0009922935860231519
1851,0.0024814337957650423
1852,0.0009600829798728228
1853,0.0005670602549798787
1855,0.0025260515976697206
1857,0.11381515860557556
1858,0.4557448923587799
1860,0.00047970309969969094
1863,0.000575064797885716
1866,0.009613169357180595
1868,0.008826259523630142
1869,0.0003249506407883018
1873,0.0006860174471512437
1879,0.007445898838341236
1880,0.0029100992251187563
1883,0.000744552758987993
1884,0.029415138065814972
1891,0.004035289864987135
1892,0.0005670602549798787
1893,0.0019522197544574738
1894,0.0029639278072863817
1896,0.0008046745788305998
1897,0.1189914122223854
1898,0.37890130281448364
1899,0.004681746941059828
1900,0.003529211040586233
1901,0.003999421373009682
1903,0.002142750658094883
1909,0.3650796413421631
1910,0.0023944824934005737
1913,0.0004037416656501591
1915,0.0016719007398933172
1916,0.00041482551023364067
1918,0.32402411103248596
1921,0.2929924726486206
1924,0.0024742456153035164
1925,0.001080949790775776
1927,0.339146226644516
1928,0.0035743077751249075
1929,0.07661010324954987
1933,0.3030438721179962
1935,0.4200471043586731
1936,0.0007356239948421717
1937,0.0038266752380877733
1939,0.02489519864320755
1941,0.00031724825385026634
1945,0.003074032487347722
1949,0.37564724683761597
1950,0.004027962684631348
1953,0.0004690641653724015
1954,0.0030486811883747578
1955,0.14662887156009674
1956,0.02253006212413311
1957,0.002212139777839184
1958,0.37890130281448364
1959,0.43618038296699524
1960,0.000797361833974719
1961,0.01147045660763979
1962,0.0003273167531006038
1966,0.00925333984196186
1967,0.0015436999965459108
1968,0.3859104812145233
1970,0.0011954614892601967
1973,0.001013801316730678
1976,0.00041372349369339645
1977,0.0027847529854625463
1978,0.00036178124719299376
1981,0.0017422552919015288
1986,0.002540279645472765
1988,0.007987393997609615
1989,0.26576945185661316
1991,0.005274384748190641
1993,0.0004975527408532798
1995,0.003336182329803705
1998,0.003322276286780834
2000,0.009776094928383827
2001,0.0015077838907018304
2005,0.002200502436608076
2007,0.004648797679692507
2011,0.004715353716164827
2012,0.00043611464207060635
2014,0.2001650035381317
2017,0.5662623643875122
2021,0.0008992305374704301
2027,0.13899990916252136
2028,0.0006405705935321748
2029,0.0027114632539451122
2032,0.00042482747812755406
2036,0.00034747846075333655
2038,0.0011173519305884838
2039,0.0005175691330805421
2045,0.002984539605677128
2047,0.11582376807928085
2050,0.8898029923439026
2051,0.000483009236631915
2052,0.0037615576293319464
2055,0.002034733770415187
2060,0.010027075186371803
2061,0.00900338590145111
2063,0.01513721700757742
2064,0.0029282753821462393
2069,0.0004906068788841367
2071,0.0012871884973719716
2072,0.0003298069932498038
2073,0.0220094732940197
2074,0.028723541647195816
2075,0.0005022342666052282
2077,0.0008152739610522985
2078,0.0041276379488408566
2079,0.0035695082042366266
2080,0.3829411566257477
2083,0.01338761392980814
2085,0.2240419238805771
2087,0.0005548975896090269
2088,0.001549236010760069
2089,0.005252282600849867
2090,0.20452988147735596
2093,0.3195403218269348
2097,0.33113425970077515
2098,0.001269417000003159
2102,0.0021865323651582003
2104,0.00393599784001708
2105,0.003492651041597128
2106,0.0008959323167800903
2109,0.0003593378351069987
2110,0.0010393352713435888
2112,0.005454575177282095
2113,0.0021015971433371305
2114,0.2364996373653412
2122,0.0007618803065270185
2123,0.0006888748612254858
2124,0.006415267009288073
2126,0.004556628409773111
2130,0.5098000168800354
2131,0.00031691783806309104
2132,0.009577692486345768
2135,0.00044201742275618017
2137,0.001151729840785265
2141,0.0007548616267740726
2143,0.5668759942054749
2144,0.006319228559732437
2150,0.0074599022045731544
2151,0.247823104262352
2153,0.09199462085962296
2156,0.001330109080299735
2157,0.000918523408472538
2158,0.00037391396472230554
2164,0.011531215161085129
2167,0.0026155058294534683
2182,0.004007363226264715
2183,0.003830057568848133
2186,0.0005943255964666605
2193,0.0005020557437092066
2196,0.0016674750950187445
2198,0.3822407126426697
2201,0.0045730373822152615
2202,0.003369429614394903
2203,0.31056585907936096
2204,0.0023442271631211042
2205,0.002248934004455805
2206,0.002023440320044756
2207,0.38165009021759033
2209,0.00034948508255183697
2211,0.00047006006934680045
2217,0.002214671578258276
2219,0.0003476916754152626
2220,0.0017527546733617783
2222,0.003773587988689542
2223,0.00034835428232327104
2226,0.4492749273777008
2227,0.0008419636869803071
2230,0.002655441639944911
2232,0.002277252497151494
2238,0.0005662061157636344
2245,0.0010311671067029238
2247,0.0011630976805463433
2248,0.19087016582489014
2257,0.003692538943141699
2262,0.0010010245023295283
2265,0.2568095624446869
2266,0.23196595907211304
2270,0.0018386038718745112
2273,0.022730739787220955
2275,0.7052582502365112
2277,0.0003778914688155055
2278,0.004533654078841209
2285,0.003886407008394599
2289,0.007240248378366232
2293,0.36596861481666565
2298,0.0037638077046722174
2299,0.0013557806378230453
2301,0.006221304647624493
2302,0.0014530717162415385
2307,0.0033715246245265007
2308,0.0022248090244829655
2311,0.003965376410633326
2314,0.3044304847717285
2316,0.2365589141845703
2319,0.0009308347362093627
2320,0.0032540049869567156
2328,0.5137012004852295
2329,0.001808412023819983
2332,0.0028547337278723717
2336,0.0008324243826791644
2343,0.0007356990245170891
2346,0.002178006572648883
2347,0.0026149882469326258
2349,0.0004935238393954933
2351,0.004341532476246357
2355,0.002757771871984005
2356,0.001102769747376442
2360,0.0005453065386973321
2361,0.12013040482997894
2362,0.005428838077932596
2364,0.00041963966214098036
2366,0.0006028434727340937
2367,0.0035864776000380516
2368,0.0013906810199841857
2369,0.0018563565099611878
2370,0.0018325879937037826
2371,0.04017598554491997
2372,0.002182351890951395
2377,0.008801091462373734
2378,0.004123690538108349
2385,0.0018820594996213913
2388,0.00032784862560220063
2390,0.0004163355042692274
2395,0.26884040236473083
2397,0.001171364914625883
2399,0.07515627890825272
2401,0.004604232497513294
2403,0.0006830481579527259
2404,0.0005680845933966339
2410,0.003346082754433155
2415,0.0009229145362041891
2416,0.00299558462575078
2418,0.0006114347488619387
2420,0.0029545254074037075
2422,0.013384094461798668
2425,0.002189054386690259
2428,0.0006181917269714177
2430,0.0006256301421672106
2434,0.011034313589334488
2436,0.0006486891070380807
2442,0.4336008131504059
2444,0.0010745985200628638
2445,0.002865084446966648
2447,0.0012672854354605079
2456,0.0012765518622472882
2459,0.0018363476265221834
2460,0.0006680739461444318
2462,0.3290705680847168
2463,0.003147121984511614
2464,0.001123778522014618
2465,0.0006934815319254994
2473,0.20414422452449799
2475,0.0011708562960848212
2476,0.002180442214012146
2478,0.1971065104007721
2482,0.0032041415106505156
2483,0.000827872019726783
2484,0.00047353756963275373
2490,0.0004020009364467114
2491,0.00043261927203275263
2495,0.001223242492415011
2498,0.002455473644658923
2503,0.2562534213066101
2507,0.00047008649562485516
2510,0.01717076078057289
2512,0.0005447049625217915
2515,0.01774141751229763
2518,0.0006007481715641916
2519,0.0017110254848375916
2521,0.0006019463762640953
2523,0.0003132052952423692
2524,0.006914732977747917
2525,0.0011271530529484153
2526,0.0023190383799374104
2528,0.0004927691188640893
2529,0.0003375321684870869
2530,0.0015623056096956134
2532,0.004037768580019474
2537,0.0008224572520703077
2538,0.0006550901453010738
2539,0.0003693721373565495
2540,0.007063771598041058
2541,0.21432720124721527
2543,0.003652897896245122
2544,0.00581769784912467
2545,0.0006246354896575212
2548,0.0016559850191697478
2549,0.002705837832763791
2550,0.0005832462338730693
2552,0.005072294734418392
2554,0.010420712642371655
2556,0.8982082009315491
2560,0.0006518565933220088
2563,0.2890206277370453
2571,0.20586466789245605
2573,0.000753530883230269
2574,0.0005384247633628547
2575,0.003387137781828642
2577,0.00039562478195875883
2578,0.007083276752382517
2580,0.0002510907652322203
2581,0.004323797300457954
2582,0.44940856099128723
2584,0.0021330388262867928
2588,0.0017958012176677585
2590,0.0010245074518024921
2591,0.0004704749444499612
2593,0.0017545567825436592
2595,0.012384402565658092
2600,0.7492845058441162
2605,0.005520027130842209
2608,0.0008871647878549993
2609,0.0010707275941967964
2610,0.005854086019098759
2617,0.0007845239015296102
2618,0.000679618155118078
2620,0.00530720129609108
2621,0.3007432222366333
2623,0.008788790553808212
2631,0.0004595298960339278
2635,0.0004447511746548116
2638,0.0003358343674335629
2641,0.003058040514588356
2643,0.002893445547670126
2644,0.014304560609161854
2645,0.005787970498204231
2646,0.006334247067570686
2647,0.0021919936407357454
2653,0.00025934659061022103
2655,0.0028133217711001635
2656,0.0009811419295147061
2658,0.00031357997795566916
2659,0.0007642999989911914
2660,0.0033420713152736425
2664,0.0005156447296030819
2666,0.004945699591189623
2670,0.005085329990833998
2673,0.0006712336908094585
2674,0.0059893252328038216
2675,0.00038978978409431875
2676,0.0007669064216315746
2677,0.0003699638182297349
2678,0.0018758533988147974
2680,0.46156439185142517
2682,0.2581816613674164
2684,0.009029325097799301
2685,0.005666511133313179
2687,0.00209060893394053
2690,0.0003380617708899081
2694,0.4891377091407776
2697,0.43170201778411865
2702,0.0009876718977466226
2704,0.0067157805897295475
2706,0.0030388955492526293
2711,0.000610771297942847
2712,0.0014948956668376923
2713,0.0006631087162531912
2717,0.006886254996061325
2721,0.004183493088930845
2729,0.0007372975233010948
2730,0.014898662455379963
2731,0.0026401393115520477
2732,0.00045937704271636903
2735,0.002800554037094116
2739,0.004938090685755014
2741,0.0006882616435177624
2743,0.001167632406577468
2744,0.18493953347206116
2745,0.4935387969017029
2748,0.0024949884973466396
2751,0.0005768645787611604
2752,0.0014307056553661823
2757,0.005621419753879309
2768,0.0019972773734480143
2769,0.0018057249253615737
2770,0.002477670321241021
2771,0.0005881685647182167
2774,0.011152040213346481
2776,0.19791747629642487
2779,0.001934874220751226
2780,0.0010240336414426565
2782,0.008764038793742657
2784,0.0014780794735997915
2785,0.0005743932561017573
2786,0.0006185488891787827
2788,0.0009699151269160211
2790,0.0036086300387978554
2793,0.1752505898475647
2794,0.0013065377715975046
2795,0.0008700639591552317
2797,0.0015359275275841355
2798,0.0006947840447537601
2802,0.0017230395460501313
2803,0.0015322405379265547
2806,0.0014186827465891838
2807,0.227077454328537
2809,0.0053693256340920925
2811,0.0018396028317511082
2813,0.0005653576226904988
2814,0.0006041557644493878
2819,0.0005876048817299306
2820,0.0006968237576074898
2827,0.008739970624446869
2834,0.007042152341455221
2835,0.005372448358684778
2836,0.0031717494130134583
2838,0.0007774101104587317
2843,0.0002693576680030674
2844,0.005513818934559822
2845,0.002510312246158719
2851,0.0005561609286814928
